OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
Government US Virgin Islands,USVIST-03Q3STC21-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4.1,AMBSTC,,USVIST-STC-21,,,,STORET-100066278485.0000000000,,,Dissolved oxygen (DO),6.51,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC49-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-49,,,,STORET-100066278955.0000000000,,,Dissolved oxygen (DO),4.89,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC49-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3.8,AMBSTC,,USVIST-STC-49,,,,STORET-100066286858.0000000000,,,Dissolved oxygen (DO),6.28,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC49-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-49,,,,STORET-100066280611.0000000000,,,Dissolved oxygen (DO),4.58,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC49-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.9,AMBSTC,,USVIST-STC-49,,,,STORET-100066278953.0000000000,,,Dissolved oxygen (DO),4.78,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC49-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.7,AMBSTC,,USVIST-STC-49,,,,STORET-100066279299.0000000000,,,Dissolved oxygen (DO),6.59,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC49-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-49,,,,STORET-100066279148.0000000000,,,Dissolved oxygen (DO),6.66,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC49-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,4.6,AMBSTC,,USVIST-STC-49,,,,STORET-100066280609.0000000000,,,Dissolved oxygen (DO),4.62,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC49-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3.8,AMBSTC,,USVIST-STC-49,,,,STORET-100066286863.0000000000,,,Dissolved oxygen (DO),6.62,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC23-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-23,,,,STORET-100066279043.0000000000,,,Dissolved oxygen (DO),8.48,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC23-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-23,,,,STORET-100066278505.0000000000,,,Dissolved oxygen (DO),7.93,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC23-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.5,AMBSTC,,USVIST-STC-23,,,,STORET-100066278700.0000000000,,,Dissolved oxygen (DO),8.37,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC23-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.13,AMBSTC,,USVIST-STC-23,,,,STORET-100066279447.0000000000,,,Dissolved oxygen (DO),6.65,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC23-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4.3,AMBSTC,,USVIST-STC-23,,,,STORET-100066278503.0000000000,,,Dissolved oxygen (DO),7.82,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC23-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.8,AMBSTC,,USVIST-STC-23,,,,STORET-100066286672.0000000000,,,Dissolved oxygen (DO),6.78,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC23-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.8,AMBSTC,,USVIST-STC-23,,,,STORET-100066286678.0000000000,,,Dissolved oxygen (DO),7.31,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC23-2-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,,AMBSTC,,USVIST-STC-23,,,,STORET-100066279449.0000000000,,,Dissolved oxygen (DO),6.8,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC11B-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-11B,,,,STORET-100066286764.0000000000,,,Dissolved oxygen (DO),8.35,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC11-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-11B,,,,STORET-100066279194.0000000000,,,Dissolved oxygen (DO),6.04,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC11-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.08,AMBSTC,,USVIST-STC-11B,,,,STORET-100066279302.0000000000,,,Dissolved oxygen (DO),9.97,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC11-2-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,,AMBSTC,,USVIST-STC-11B,,,,STORET-100066279304.0000000000,,,Dissolved oxygen (DO),7.67,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC11-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3,AMBSTC,,USVIST-STC-11B,,,,STORET-100066278003.0000000000,,,Dissolved oxygen (DO),6.77,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC11B-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-11B,,,,STORET-100066286457.0000000000,,,Dissolved oxygen (DO),8.28,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC11-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-11B,,,,STORET-100066278006.0000000000,,,Dissolved oxygen (DO),6.73,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC11-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,1.2,AMBSTC,,USVIST-STC-11B,,,,STORET-100066279192.0000000000,,,Dissolved oxygen (DO),5.86,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC39-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3,AMBSTC,,USVIST-STC-39,,,,STORET-100066287141.0000000000,,,Dissolved oxygen (DO),6.25,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC39-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-39,,,,STORET-100066280142.0000000000,,,Dissolved oxygen (DO),7.66,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC39-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.8,AMBSTC,,USVIST-STC-39,,,,STORET-100066278736.0000000000,,,Dissolved oxygen (DO),5.5,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC39-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3,AMBSTC,,USVIST-STC-39,,,,STORET-100066287135.0000000000,,,Dissolved oxygen (DO),6.7,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC39-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-39,,,,STORET-100066279217.0000000000,,,Dissolved oxygen (DO),6.55,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC39-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,2.5,AMBSTC,,USVIST-STC-39,,,,STORET-100066280140.0000000000,,,Dissolved oxygen (DO),7.48,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC43-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.2,AMBSTC,,USVIST-STC-43,,,,STORET-100066278821.0000000000,,,Dissolved oxygen (DO),4.79,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC43-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-43,,,,STORET-100066278823.0000000000,,,Dissolved oxygen (DO),4.79,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC43-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,4,AMBSTC,,USVIST-STC-43,,,,STORET-100066278876.0000000000,,,Dissolved oxygen (DO),5.56,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC43-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,1.9,AMBSTC,,USVIST-STC-43,,,,STORET-100066280225.0000000000,,,Dissolved oxygen (DO),4.4,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC43-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-43,,,,STORET-100066280227.0000000000,,,Dissolved oxygen (DO),4.24,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC43-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3,AMBSTC,,USVIST-STC-43,,,,STORET-100066286784.0000000000,,,Dissolved oxygen (DO),6.16,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC43-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3,AMBSTC,,USVIST-STC-43,,,,STORET-100066286787.0000000000,,,Dissolved oxygen (DO),6.07,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC43-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-43,,,,STORET-100066278878.0000000000,,,Dissolved oxygen (DO),5.52,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC31-1-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,0.95,AMBSTC,,USVIST-STC-31,,,,STORET-100066279601.0000000000,,,Dissolved oxygen (DO),6.09,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC31-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,1.1,AMBSTC,,USVIST-STC-31,,,,STORET-100066287050.0000000000,,,Dissolved oxygen (DO),6.82,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC31-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,1.1,AMBSTC,,USVIST-STC-31,,,,STORET-100066287056.0000000000,,,Dissolved oxygen (DO),6.76,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC31-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-31,,,,STORET-100066279133.0000000000,,,Dissolved oxygen (DO),6.14,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC31-2-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,,AMBSTC,,USVIST-STC-31,,,,STORET-100066279619.0000000000,,,Dissolved oxygen (DO),6.37,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC31-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.8,AMBSTC,,USVIST-STC-31,,,,STORET-100066279112.0000000000,,,Dissolved oxygen (DO),5.74,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC31-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,7.3,AMBSTC,,USVIST-STC-31,,,,STORET-100066278777.0000000000,,,Dissolved oxygen (DO),5.47,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC31-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-31,,,,STORET-100066278843.0000000000,,,Dissolved oxygen (DO),5.42,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC42-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.6,AMBSTC,,USVIST-STC-42,,,,STORET-100066286770.0000000000,,,Dissolved oxygen (DO),5.86,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC42-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,3.7,AMBSTC,,USVIST-STC-42,,,,STORET-100066278979.0000000000,,,Dissolved oxygen (DO),4.85,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC42-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-42,,,,STORET-100066278814.0000000000,,,Dissolved oxygen (DO),4.52,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC42-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.5,AMBSTC,,USVIST-STC-42,,,,STORET-100066278553.0000000000,,,Dissolved oxygen (DO),5.63,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC42-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-42,,,,STORET-100066278554.0000000000,,,Dissolved oxygen (DO),5.46,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC42-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.6,AMBSTC,,USVIST-STC-42,,,,STORET-100066287116.0000000000,,,Dissolved oxygen (DO),6,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC42-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,3.7,AMBSTC,,USVIST-STC-42,,,,STORET-100066280216.0000000000,,,Dissolved oxygen (DO),4.66,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC42-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-42,,,,STORET-100066280218.0000000000,,,Dissolved oxygen (DO),4.61,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC32-1-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,0.16,AMBSTC,,USVIST-STC-32,,,,STORET-100066279571.0000000000,,,Dissolved oxygen (DO),6.07,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC32-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.8,AMBSTC,,USVIST-STC-32,,,,STORET-100066287041.0000000000,,,Dissolved oxygen (DO),7.16,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC32-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,2.9,AMBSTC,,USVIST-STC-32,,,,STORET-100066278850.0000000000,,,Dissolved oxygen (DO),5.61,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC32-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-32,,,,STORET-100066278852.0000000000,,,Dissolved oxygen (DO),5.52,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC32-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.2,AMBSTC,,USVIST-STC-32,,,,STORET-100066279008.0000000000,,,Dissolved oxygen (DO),6.22,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC32-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-32,,,,STORET-100066279010.0000000000,,,Dissolved oxygen (DO),6.15,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC32-2-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,,AMBSTC,,USVIST-STC-32,,,,STORET-100066279573.0000000000,,,Dissolved oxygen (DO),6.12,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC32-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.8,AMBSTC,,USVIST-STC-32,,,,STORET-100066287035.0000000000,,,Dissolved oxygen (DO),7.55,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC7-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.8,AMBSTC,,USVIST-STC-7,,,,STORET-100066279131.0000000000,,,Dissolved oxygen (DO),6.67,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC7-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,3.5,AMBSTC,,USVIST-STC-7,,,,STORET-100066280967.0000000000,,,Dissolved oxygen (DO),6.14,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC7-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2,AMBSTC,,USVIST-STC-7,,,,STORET-100066286967.0000000000,,,Dissolved oxygen (DO),7.02,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC7-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-7,,,,STORET-100066278981.0000000000,,,Dissolved oxygen (DO),6.65,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC7-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,3.8,AMBSTC,,USVIST-STC-7,,,,STORET-100066279240.0000000000,,,Dissolved oxygen (DO),5.79,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC7-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-7,,,,STORET-100066279083.0000000000,,,Dissolved oxygen (DO),5.68,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC7-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2,AMBSTC,,USVIST-STC-7,,,,STORET-100066286958.0000000000,,,Dissolved oxygen (DO),6.76,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC7-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-7,,,,STORET-100066280968.0000000000,,,Dissolved oxygen (DO),5.56,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC15-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-15,,,,STORET-100066278550.0000000000,,,Dissolved oxygen (DO),7.46,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC15-2-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,,AMBSTC,,USVIST-STC-15,,,,STORET-100066279276.0000000000,,,Dissolved oxygen (DO),6.75,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC15-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4.3,AMBSTC,,USVIST-STC-15,,,,STORET-100066278603.0000000000,,,Dissolved oxygen (DO),5.62,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC15-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,4.3,AMBSTC,,USVIST-STC-15,,,,STORET-100066286519.0000000000,,,Dissolved oxygen (DO),7.05,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC15-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,4.3,AMBSTC,,USVIST-STC-15,,,,STORET-100066286524.0000000000,,,Dissolved oxygen (DO),6.92,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC15-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-15,,,,STORET-100066278633.0000000000,,,Dissolved oxygen (DO),5.65,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC15-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,4.1,AMBSTC,,USVIST-STC-15,,,,STORET-100066278141.0000000000,,,Dissolved oxygen (DO),7.22,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC15-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.15,AMBSTC,,USVIST-STC-15,,,,STORET-100066279274.0000000000,,,Dissolved oxygen (DO),6.53,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC12-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-12,,,,STORET-100066278308.0000000000,,,Dissolved oxygen (DO),7.04,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC12-2-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,,AMBSTC,,USVIST-STC-12,,,,STORET-100066279333.0000000000,,,Dissolved oxygen (DO),7.67,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC12-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.19,AMBSTC,,USVIST-STC-12,,,,STORET-100066279331.0000000000,,,Dissolved oxygen (DO),7.2,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC12-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-12,,,,STORET-100066279536.0000000000,,,Dissolved oxygen (DO),6.05,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC12-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,3.8,AMBSTC,,USVIST-STC-12,,,,STORET-100066279533.0000000000,,,Dissolved oxygen (DO),6.04,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC12-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-12,,,,STORET-100066286468.0000000000,,,Dissolved oxygen (DO),8.59,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC12-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-12,,,,STORET-100066286474.0000000000,,,Dissolved oxygen (DO),8.76,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC12-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.7,AMBSTC,,USVIST-STC-12,,,,STORET-100066278290.0000000000,,,Dissolved oxygen (DO),7.04,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13A-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,2,AMBSTC,,USVIST-STC-13A,,,,STORET-100066286382.0000000000,,,Dissolved oxygen (DO),6.71,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13A-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,2,AMBSTC,,USVIST-STC-13A,,,,STORET-100066286386.0000000000,,,Dissolved oxygen (DO),7.44,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC13A-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.22,AMBSTC,,USVIST-STC-13A,,,,STORET-100066279342.0000000000,,,Dissolved oxygen (DO),6.96,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC13A-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,1.3,AMBSTC,,USVIST-STC-13A,,,,STORET-100066279543.0000000000,,,Dissolved oxygen (DO),6.4,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC13A-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-13A,,,,STORET-100066279501.0000000000,,,Dissolved oxygen (DO),6.82,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC13A-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-13A,,,,STORET-100066278204.0000000000,,,Dissolved oxygen (DO),5.94,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC13A-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,1.7,AMBSTC,,USVIST-STC-13A,,,,STORET-100066278201.0000000000,,,Dissolved oxygen (DO),5.98,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC13A-2-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,,AMBSTC,,USVIST-STC-13A,,,,STORET-100066279344.0000000000,,,Dissolved oxygen (DO),6.97,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC3-2-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,,AMBSTC,,USVIST-STC-3,,,,STORET-100066278763.0000000000,,,Dissolved oxygen (DO),5.31,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC3-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.1,AMBSTC,,USVIST-STC-3,,,,STORET-100066279252.0000000000,,,Dissolved oxygen (DO),6.78,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC3-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-3,,,,STORET-100066287187.0000000000,,,Dissolved oxygen (DO),7.26,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC3-2-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,,AMBSTC,,USVIST-STC-3,,,,STORET-100066279254.0000000000,,,Dissolved oxygen (DO),7.79,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC3-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,1.7,AMBSTC,,USVIST-STC-3,,,,STORET-100066279836.0000000000,,,Dissolved oxygen (DO),7.23,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC3-2-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,,AMBSTC,,USVIST-STC-3,,,,STORET-100066279838.0000000000,,,Dissolved oxygen (DO),7.23,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC3-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,2,AMBSTC,,USVIST-STC-3,,,,STORET-100066278761.0000000000,,,Dissolved oxygen (DO),5.99,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC3-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-3,,,,STORET-100066287182.0000000000,,,Dissolved oxygen (DO),7.55,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC33A-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,1.76,AMBSTC,,USVIST-STC-33A,,,,STORET-100066287020.0000000000,,,Dissolved oxygen (DO),6.76,ml/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC33A-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,1.76,AMBSTC,,USVIST-STC-33A,,,,STORET-100066287026.0000000000,,,Dissolved oxygen (DO),6.81,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC33A-1-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,0.08,AMBSTC,,USVIST-STC-33A,,,,STORET-100066279934.0000000000,,,Dissolved oxygen (DO),6.52,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC33A-2-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,,AMBSTC,,USVIST-STC-33A,,,,STORET-100066279937.0000000000,,,Dissolved oxygen (DO),4.75,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC33A-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,1.7,AMBSTC,,USVIST-STC-33A,,,,STORET-100066278684.0000000000,,,Dissolved oxygen (DO),5.95,ml/l,,,STORET
Government US Virgin Islands,USVIST-03Q3STC33A-2-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,,AMBSTC,,USVIST-STC-33A,,,,STORET-100066279045.0000000000,,,Dissolved oxygen (DO),6.25,ml/l,,,STORET
