OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-1_20031217_04Q1STC1-2_5787,Field Msr/Obs,Water,12/17/03,Bottom,2.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-1,Altona Lagoon Recreation Beach,17.753533,-64.695667,STORET-278565382,,,pH,8.19,None,,18:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-13A_20030617_03Q3STC13A-13249,Field Msr/Obs,Water,6/17/03,Surface,1.3,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.721633,-64.651467,STORET-277841285,,,pH,7.81,None,,20:20.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20030325_03Q2STC23-1,Field Msr/Obs,Water,3/25/03,Surface,3.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-277807927,,,pH,7.14,None,,11:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-38_20031217_04Q1STC38-1,Field Msr/Obs,Water,12/17/03,Surface,8.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-38,Christiansted Harbor Entrance East,17.757367,-64.69515,STORET-277784013,,,pH,8.2,None,,18:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-26_20031218_04Q1STC26-1_5846,Field Msr/Obs,Water,12/18/03,Surface,2.6,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-26,Good Hope Beach,17.68375,-64.860567,STORET-278566359,,,pH,8.03,None,,18:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-40_20030613_03Q3STC40-13351,Field Msr/Obs,Water,6/13/03,Surface,2.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.748217,-64.698483,STORET-277841591,,,pH,7.77,None,,20:36.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-36_20030613_03Q3STC36-1,Field Msr/Obs,Water,6/13/03,Surface,3.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-36,Long Reef Fore reef East,17.760283,-64.701033,STORET-277808535,,,pH,7.78,None,,12:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-21_20031219_04Q1STC21-1_5891,Field Msr/Obs,Water,12/19/03,Surface,5.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-21,Spoils Island (Ruth Island),17.687233,-64.764933,STORET-278567042,,,pH,8.21,None,,18:35.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-30_20031218_04Q1STC30-2,Field Msr/Obs,Water,12/18/03,Bottom,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-277784326,,,pH,8.17,None,,19:01.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-20_20031219_04Q1STC20-2_5888,Field Msr/Obs,Water,12/19/03,Bottom,10.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.707883,-64.7712,STORET-278566993,,,pH,8.12,None,,18:34.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-35A_20030728_03Q4STC35A-13489,Field Msr/Obs,Water,7/28/03,Surface,0.09,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-35A,LBJ (Pump Station) Outfall,17.759567,-64.71495,STORET-277842041,,,pH,8.22,None,,21:02.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-37_20030728_03Q4STC37-1,Field Msr/Obs,Water,7/28/03,Surface,2.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-37,Christiansted Harbor Entrance West,17.755317,-64.700283,STORET-277809048,,,pH,8.24,None,,13:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-24B_20030617_03Q3STC24B-1,Field Msr/Obs,Water,6/17/03,Surface,5.6,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.682233,-64.818783,STORET-277808400,,,pH,7.82,None,,12:36.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-27_20031218_04Q1STC27-2_5844,Field Msr/Obs,Water,12/18/03,Bottom,1.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-27,Sandy Point Public Beach,17.692033,-64.89365,STORET-278566324,,,pH,8.23,None,,18:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-22A_20030325_03Q2STC22-1,Field Msr/Obs,Water,3/25/03,Surface,4.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67865,-64.7728,STORET-277807920,,,pH,7.14,None,,11:37.0,STORET
Government US Virgin Islands,USVIST-04Q1STC22A-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,8.8,AMBSTC,,USVIST-STC-22A,,,,STORET-100066286659.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC22A-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,8.8,AMBSTC,,USVIST-STC-22A,,,,STORET-100066286654.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC22-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.21,AMBSTC,,USVIST-STC-22A,,,,STORET-100066279434.0000000000,,,pH,8.22,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC22-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,4.2,AMBSTC,,USVIST-STC-22A,,,,STORET-100066278691.0000000000,,,pH,7.14,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC22-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,9.6,AMBSTC,,USVIST-STC-22A,,,,STORET-100066278492.0000000000,,,pH,7.8,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13B-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.3,AMBSTC,,USVIST-STC-13B,,,,STORET-100066286365.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13B-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.3,AMBSTC,,USVIST-STC-13B,,,,STORET-100066286367.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC13B-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4,AMBSTC,,USVIST-STC-13B,,,,STORET-100066279459.0000000000,,,pH,7.78,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC13B-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,15,AMBSTC,,USVIST-STC-13B,,,,STORET-100066278228.0000000000,,,pH,7.12,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC13B-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.19,AMBSTC,,USVIST-STC-13B,,,,STORET-100066279352.0000000000,,,pH,8.23,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC16-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,8.7,AMBSTC,,USVIST-STC-16,,,,STORET-100066286256.0000000000,,,pH,8.16,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC16-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,11.7,AMBSTC,,USVIST-STC-16,,,,STORET-100066278638.0000000000,,,pH,7.7,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC16-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,8.7,AMBSTC,,USVIST-STC-16,,,,STORET-100066286248.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC16-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,14.3,AMBSTC,,USVIST-STC-16,,,,STORET-100066278406.0000000000,,,pH,7.14,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC16-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,1.82,AMBSTC,,USVIST-STC-16,,,,STORET-100066279283.0000000000,,,pH,8.21,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC14B-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.15,AMBSTC,,USVIST-STC-14B,,,,STORET-100066279261.0000000000,,,pH,8.27,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC14B-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.3,AMBSTC,,USVIST-STC-14B,,,,STORET-100066278133.0000000000,,,pH,7.2,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC14B-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,0.83,AMBSTC,,USVIST-STC-14B,,,,STORET-100066286486.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC14B-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,0.83,AMBSTC,,USVIST-STC-14B,,,,STORET-100066286489.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC14B-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,1.7,AMBSTC,,USVIST-STC-14B,,,,STORET-100066279625.0000000000,,,pH,7.76,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC44-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-44,,,,STORET-100066286832.0000000000,,,pH,8.18,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC44-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-44,,,,STORET-100066286827.0000000000,,,pH,8.15,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC44-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,2.1,AMBSTC,,USVIST-STC-44,,,,STORET-100066278660.0000000000,,,pH,7.73,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC44-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.1,AMBSTC,,USVIST-STC-44,,,,STORET-100066279320.0000000000,,,pH,7.91,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC44-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,1.95,AMBSTC,,USVIST-STC-44,,,,STORET-100066280104.0000000000,,,pH,8.24,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC33-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.7,AMBSTC,,USVIST-STC-33,,,,STORET-100066287009.0000000000,,,pH,8.03,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC33-1-FY2003-Q4-0,Field Msr/Obs,Water,7/29/03,,0.08,AMBSTC,,USVIST-STC-33,,,,STORET-100066279578.0000000000,,,pH,8.04,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC33-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,1.9,AMBSTC,,USVIST-STC-33,,,,STORET-100066278651.0000000000,,,pH,7.75,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC33-1-FY2003-Q2-0,Field Msr/Obs,Water,3/28/03,,1.8,AMBSTC,,USVIST-STC-33,,,,STORET-100066279017.0000000000,,,pH,6.78,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC33-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.7,AMBSTC,,USVIST-STC-33,,,,STORET-100066287004.0000000000,,,pH,7.91,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC1-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2.2,AMBSTC,,USVIST-STC-1,,,,STORET-100066287151.0000000000,,,pH,8.22,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC1-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2.2,AMBSTC,,USVIST-STC-1,,,,STORET-100066287159.0000000000,,,pH,8.19,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC1-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.8,AMBSTC,,USVIST-STC-1,,,,STORET-100066278090.0000000000,,,pH,7.43,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC1-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,2.5,AMBSTC,,USVIST-STC-1,,,,STORET-100066278995.0000000000,,,pH,8.27,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC1-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.6,AMBSTC,,USVIST-STC-1,,,,STORET-100066279155.0000000000,,,pH,7.72,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC45-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,1.6,AMBSTC,,USVIST-STC-45,,,,STORET-100066278559.0000000000,,,pH,6.38,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC45-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,4,AMBSTC,,USVIST-STC-45,,,,STORET-100066286842.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC45-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,4,AMBSTC,,USVIST-STC-45,,,,STORET-100066286847.0000000000,,,pH,8.16,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC45-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,2.8,AMBSTC,,USVIST-STC-45,,,,STORET-100066280343.0000000000,,,pH,8.24,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC45-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,3.4,AMBSTC,,USVIST-STC-45,,,,STORET-100066278669.0000000000,,,pH,7.67,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC17-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,5.5,AMBSTC,,USVIST-STC-17,,,,STORET-100066278438.0000000000,,,pH,7.65,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC17-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,10.6,AMBSTC,,USVIST-STC-17,,,,STORET-100066286577.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC17-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,10.6,AMBSTC,,USVIST-STC-17,,,,STORET-100066286578.0000000000,,,pH,8.15,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC17-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.17,AMBSTC,,USVIST-STC-17,,,,STORET-100066279294.0000000000,,,pH,8.18,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC17-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,8.3,AMBSTC,,USVIST-STC-17,,,,STORET-100066278428.0000000000,,,pH,7.15,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC29-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.1,AMBSTC,,USVIST-STC-29,,,,STORET-100066286693.0000000000,,,pH,8.2,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC29-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,2.4,AMBSTC,,USVIST-STC-29,,,,STORET-100066278750.0000000000,,,pH,7.86,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC29-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.13,AMBSTC,,USVIST-STC-29,,,,STORET-100066279826.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC29-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.4,AMBSTC,,USVIST-STC-29,,,,STORET-100066279218.0000000000,,,pH,7.03,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC29-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.1,AMBSTC,,USVIST-STC-29,,,,STORET-100066287082.0000000000,,,pH,8.21,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC46-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,0.818,AMBSTC,,USVIST-STC-46,,,,STORET-100066286800.0000000000,,,pH,8.15,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC46-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,1.8,AMBSTC,,USVIST-STC-46,,,,STORET-100066278942.0000000000,,,pH,8.13,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC46-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,1.9,AMBSTC,,USVIST-STC-46,,,,STORET-100066280381.0000000000,,,pH,8.22,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC46-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,0.818,AMBSTC,,USVIST-STC-46,,,,STORET-100066286795.0000000000,,,pH,8.16,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC46-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.3,AMBSTC,,USVIST-STC-46,,,,STORET-100066279037.0000000000,,,pH,7.65,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC9-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.4,AMBSTC,,USVIST-STC-9,,,,STORET-100066279378.0000000000,,,pH,7.56,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC9-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-9,,,,STORET-100066286533.0000000000,,,pH,8.24,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC9-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-9,,,,STORET-100066286538.0000000000,,,pH,8.24,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC9-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,1.2,AMBSTC,,USVIST-STC-9,,,,STORET-100066279560.0000000000,,,pH,8.32,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC9-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.5,AMBSTC,,USVIST-STC-9,,,,STORET-100066279120.0000000000,,,pH,5.53,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC34-2-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.7,AMBSTC,,USVIST-STC-34,,,,STORET-100066286994.0000000000,,,pH,8.16,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC34-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,3.3,AMBSTC,,USVIST-STC-34,,,,STORET-100066279050.0000000000,,,pH,7.7,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC34-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,0.11,AMBSTC,,USVIST-STC-34,,,,STORET-100066279942.0000000000,,,pH,8.25,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC34-1-FY2004-Q1-0,Field Msr/Obs,Water,12/18/03,,2.7,AMBSTC,,USVIST-STC-34,,,,STORET-100066286989.0000000000,,,pH,8.13,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC34-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,1.8,AMBSTC,,USVIST-STC-34,,,,STORET-100066279513.0000000000,,,pH,6.78,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC41-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,4.3,AMBSTC,,USVIST-STC-41,,,,STORET-100066279910.0000000000,,,pH,8.14,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC41-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.9,AMBSTC,,USVIST-STC-41,,,,STORET-100066287104.0000000000,,,pH,8.18,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC41-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.8,AMBSTC,,USVIST-STC-41,,,,STORET-100066278837.0000000000,,,pH,7.4,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC41-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,3.5,AMBSTC,,USVIST-STC-41,,,,STORET-100066279140.0000000000,,,pH,7.69,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC41-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,1.9,AMBSTC,,USVIST-STC-41,,,,STORET-100066287099.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC6-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,4.5,AMBSTC,,USVIST-STC-6,,,,STORET-100066279229.0000000000,,,pH,7.71,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC6-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2,AMBSTC,,USVIST-STC-6,,,,STORET-100066279079.0000000000,,,pH,7.52,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC6-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,2.8,AMBSTC,,USVIST-STC-6,,,,STORET-100066280514.0000000000,,,pH,8.21,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC6-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2,AMBSTC,,USVIST-STC-6,,,,STORET-100066286979.0000000000,,,pH,8.19,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC6-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,2,AMBSTC,,USVIST-STC-6,,,,STORET-100066286974.0000000000,,,pH,8.2,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC38-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,13.2,AMBSTC,,USVIST-STC-38,,,,STORET-100066278725.0000000000,,,pH,7.78,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC38-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,8.4,AMBSTC,,USVIST-STC-38,,,,STORET-100066286887.0000000000,,,pH,8.2,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC38-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,8.4,AMBSTC,,USVIST-STC-38,,,,STORET-100066286892.0000000000,,,pH,8.2,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC38-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,9.1,AMBSTC,,USVIST-STC-38,,,,STORET-100066280009.0000000000,,,pH,8.26,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC38-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,5.3,AMBSTC,,USVIST-STC-38,,,,STORET-100066278804.0000000000,,,pH,7.86,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC21-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,4.2,AMBSTC,,USVIST-STC-21,,,,STORET-100066278589.0000000000,,,pH,7.15,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC21-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,5.1,AMBSTC,,USVIST-STC-21,,,,STORET-100066286642.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC21-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,5.1,AMBSTC,,USVIST-STC-21,,,,STORET-100066286637.0000000000,,,pH,8.21,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC21-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.19,AMBSTC,,USVIST-STC-21,,,,STORET-100066279495.0000000000,,,pH,8.17,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC21-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4.1,AMBSTC,,USVIST-STC-21,,,,STORET-100066278483.0000000000,,,pH,7.82,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC49-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,2.7,AMBSTC,,USVIST-STC-49,,,,STORET-100066279297.0000000000,,,pH,7.92,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC49-1-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3.8,AMBSTC,,USVIST-STC-49,,,,STORET-100066286857.0000000000,,,pH,8.19,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC49-2-FY2004-Q1-0,Field Msr/Obs,Water,12/17/03,,3.8,AMBSTC,,USVIST-STC-49,,,,STORET-100066286867.0000000000,,,pH,8.2,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC49-1-FY2003-Q3-0,Field Msr/Obs,Water,6/13/03,,1.9,AMBSTC,,USVIST-STC-49,,,,STORET-100066278951.0000000000,,,pH,7.73,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC49-1-FY2003-Q4-0,Field Msr/Obs,Water,7/28/03,,4.6,AMBSTC,,USVIST-STC-49,,,,STORET-100066280607.0000000000,,,pH,8.32,None,,,STORET
Government US Virgin Islands,USVIST-03Q4STC23-1-FY2003-Q4-0,Field Msr/Obs,Water,7/30/03,,0.13,AMBSTC,,USVIST-STC-23,,,,STORET-100066279445.0000000000,,,pH,8.15,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC23-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3.5,AMBSTC,,USVIST-STC-23,,,,STORET-100066278698.0000000000,,,pH,7.14,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC23-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.8,AMBSTC,,USVIST-STC-23,,,,STORET-100066286671.0000000000,,,pH,8.14,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC23-2-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.8,AMBSTC,,USVIST-STC-23,,,,STORET-100066286676.0000000000,,,pH,8.15,None,,,STORET
Government US Virgin Islands,USVIST-03Q3STC23-1-FY2003-Q3-0,Field Msr/Obs,Water,6/17/03,,4.3,AMBSTC,,USVIST-STC-23,,,,STORET-100066278501.0000000000,,,pH,8.13,None,,,STORET
Government US Virgin Islands,USVIST-03Q2STC11-1-FY2003-Q2-0,Field Msr/Obs,Water,3/25/03,,3,AMBSTC,,USVIST-STC-11B,,,,STORET-100066278004.0000000000,,,pH,7.09,None,,,STORET
Government US Virgin Islands,USVIST-04Q1STC11B-1-FY2004-Q1-0,Field Msr/Obs,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-11B,,,,STORET-100066286763.0000000000,,,pH,8.15,None,,,STORET
