OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-36_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-36,Long Reef Fore reef East,17.76028,-64.70103,STORET-103766801,,,"Depth, Secchi disk depth",2.78,m,,17:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-35_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-103766771,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-33B_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-103766697,,,"Depth, Secchi disk depth",1,m,,17:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-28_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-103798844,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-5_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-5,Green Cay Beach,17.76176,-64.66693,STORET-110215427,,,"Depth, Secchi disk depth",1.4,m,,11:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-11B_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-11B,"Isaac Bay, Fore reef",17.74613,-64.5799,STORET-103831172,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-17_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-17,"HOVENSA West Turning Basin, NW Corner",17.69895,-64.75402,STORET-103830820,,,"Depth, Secchi disk depth",2.4,m,,56:46.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-3_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-103762842,Not Reported,,"Depth, Secchi disk depth",,,,13:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-31_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-103766652,Not Reported,,"Depth, Secchi disk depth",,,,17:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-33A_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.77992,-64.7586,STORET-103766682,,,"Depth, Secchi disk depth",1.49,m,,17:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-20_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-103798964,,,"Depth, Secchi disk depth",1.62,m,,49:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-40_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-103762774,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:09.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-42_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.74748,-64.70303,STORET-110215154,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-27_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-27,Sandy Point Public Beach,17.69203,-64.89365,STORET-103798859,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-6_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-6,Buck Island Beach,17.78665,-64.62793,STORET-110215483,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-9_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-110215455,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-40_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-110215126,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-25_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-25,Long Point,17.67643,-64.83788,STORET-103798889,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-6_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-6,Buck Island Beach,17.78665,-64.62793,STORET-103766913,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:40.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-45_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-103762744,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:09.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-23_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.69451,-64.78231,STORET-103798919,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-42_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.74748,-64.70303,STORET-103762714,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:08.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-38_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-103762887,Not Reported,,"Depth, Secchi disk depth",,,,13:11.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-33_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-103766717,,,"Depth, Secchi disk depth",1.42,m,,17:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-34_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-103766756,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-39_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-39,Altona Lagoon Inlet,17.75016,-64.69648,STORET-110215252,,,"Depth, Secchi disk depth",2.1,m,,40:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-7_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.78982,-64.61367,STORET-110215497,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-9_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-103766839,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:39.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-13B_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-103831092,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-29_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-103798829,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-3_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-110215300,,,"Depth, Secchi disk depth",1.9,m,,40:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-24B_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.67998,-64.82256,STORET-103798904,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-16_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-103830852,,,"Depth, Secchi disk depth",2.5,m,,56:46.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-2_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-103762827,Not Reported,,"Depth, Secchi disk depth",,,,13:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-37_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-110215525,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-43_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-43,Water Gut Storm Drain,17.74886,-64.71066,STORET-103762699,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:08.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-41_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.74657,-64.69841,STORET-110215140,,,"Depth, Secchi disk depth",2,m,,40:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-26_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-103798874,,,"Depth, Secchi disk depth",1.65,m,,49:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-49_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-110215238,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:49.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-7_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.78982,-64.61367,STORET-103766889,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:39.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-4_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-4,Tamarind Reef Lagoon,17.75988,-64.66842,STORET-103762872,Not Reported,,"Depth, Secchi disk depth",,,,13:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-1_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-1,Altona Lagoon Recreation Beach,17.75348,-64.69495,STORET-103762804,Not Reported,,"Depth, Secchi disk depth",,,,13:09.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-18_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-103799002,,,"Depth, Secchi disk depth",2.5,m,,49:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-28-10-STC-4_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-4,Tamarind Reef Lagoon,17.75988,-64.66842,STORET-110215413,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:28.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-46_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-103762684,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:08.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-10_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-10,Cottongarden Bay (Cramer's Park),17.75918,-64.5862,STORET-110215469,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-47_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-110215182,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-14B_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14B,Halfpenny Back reef,17.70323,-64.69811,STORET-103830971,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-41_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.74657,-64.69841,STORET-103762759,Not Reported,,"Depth, Secchi disk depth",,,,13:09.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-47_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-103762669,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:07.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-10_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-10,Cottongarden Bay (Cramer's Park),17.75918,-64.5862,STORET-103766860,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:39.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-15A_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-103830888,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-8_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-110215441,Detected Not Quantified,,"Depth, Secchi disk depth",,,,11:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-37_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-103762902,Detected Not Quantified,,"Depth, Secchi disk depth",,,,13:11.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-39_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-39,Altona Lagoon Inlet,17.75016,-64.69648,STORET-103762789,Not Reported,,"Depth, Secchi disk depth",,,,13:09.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-44_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-110215210,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:49.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-32_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-103766667,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-14A_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14A,Halfpenny Bay u Manchenil,17.70313,-64.70725,STORET-103831014,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-46_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-110215196,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-43_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-43,Water Gut Storm Drain,17.74886,-64.71066,STORET-110215168,Detected Not Quantified,,"Depth, Secchi disk depth",,,,40:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-19_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-19,Krause Lagoon Channel,17.69438,-64.76388,STORET-103798987,,,"Depth, Secchi disk depth",2.84,m,,49:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-12_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.74391,-64.60155,STORET-103831133,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-8_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-103766816,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:39.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-14-STC-35A_d,Field Msr/Obs,Water,7/14/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-103766786,Detected Not Quantified,,"Depth, Secchi disk depth",,,,17:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-28-STC-13A_d,Field Msr/Obs,Water,7/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.72019,-64.65362,STORET-103831051,Detected Not Quantified,,"Depth, Secchi disk depth",,,,56:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-27-STC-1_d,Field Msr/Obs,Water,10/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-1,Altona Lagoon Recreation Beach,17.75348,-64.69495,STORET-110215272,,,"Depth, Secchi disk depth",2.1,m,,40:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-13-STC-5_d,Field Msr/Obs,Water,7/13/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-5,Green Cay Beach,17.76176,-64.66693,STORET-103762857,Not Reported,,"Depth, Secchi disk depth",,,,13:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-30_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-103798814,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:28.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-22A_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-103798934,,,"Depth, Secchi disk depth",4.11,m,,49:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-10-28-STC-38_d,Field Msr/Obs,Water,10/28/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-110215511,,,"Depth, Secchi disk depth",2.1,m,,11:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2010-07-27-STC-21_d,Field Msr/Obs,Water,7/27/10,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-103798949,Detected Not Quantified,,"Depth, Secchi disk depth",,,,49:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-8_d,Field Msr/Obs,Water,4/12/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-110214627,Detected Not Quantified,,"Depth, Secchi disk depth",,,,14:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-6_d,Field Msr/Obs,Water,4/14/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-6,Buck Island Beach,17.78665,-64.62793,STORET-110214811,Detected Not Quantified,,"Depth, Secchi disk depth",,,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-28_d,Field Msr/Obs,Water,4/13/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-110214687,Detected Not Quantified,,"Depth, Secchi disk depth",,,,16:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-41_d,Field Msr/Obs,Water,4/12/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.74657,-64.69841,STORET-110214574,,,"Depth, Secchi disk depth",1.3,m,,14:03.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-40_d,Field Msr/Obs,Water,4/14/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-110214841,Detected Not Quantified,,"Depth, Secchi disk depth",,,,27:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33B_d,Field Msr/Obs,Water,4/13/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-110215078,,,"Depth, Secchi disk depth",0.91,m,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-18_d,Field Msr/Obs,Water,4/19/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-110215014,,,"Depth, Secchi disk depth",3.4,m,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-31_d,Field Msr/Obs,Water,4/13/11,,,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-110214717,Detected Not Quantified,,"Depth, Secchi disk depth",,,,16:24.0,STORET
