OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20150225_QC_KB,Quality Control Sample-Field Replicate,Water,2/25/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-509884104,,,Phosphorus,0.018,mg/l,,15:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-525305236,,,Phosphorus,0.034,mg/l,,11:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20151201_SR_KB_0.5,Sample-Routine,Water,12/1/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-525305445,,,Phosphorus,0.035,mg/l,,12:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20150923_SR_KB_0.5_SR,Sample-Routine,Water,9/23/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-495273286,,,Phosphorus,0.04,mg/l,,03:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-525305204,,,Phosphorus,0.03,mg/l,,11:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20150720_QC_KB,Quality Control Field Replicate Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-509881400,,,Phosphorus,<0.010,mg/l,,12:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20150923_QC_KB_0.5_FB,Quality Control Sample-Field Blank,Water,9/23/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-495273182,,,Phosphorus,<0.01,mg/l,,03:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20150924_SR_KB_0.5_SR,Sample-Routine,Water,9/24/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-495273447,,,Phosphorus,0.04,mg/l,,03:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-509881252,,,Phosphorus,0.039,mg/l,,11:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-509881060,,,Phosphorus,0.037,mg/l,,11:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20151201_SR_KB_0.5,Sample-Routine,Water,12/1/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-525305542,,,Phosphorus,0.038,mg/l,,12:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20150922_SR_KB_0.5,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-495272798,,,Phosphorus,0.034,mg/l,,02:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20150319_QC_KB_GS_FR,Quality Control Sample-Field Replicate,Water,3/19/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509883258,,,Phosphorus,0.045,mg/l,,14:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20150319_SR_KB,Sample-Routine,Water,3/19/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509883263,,,Phosphorus,0.051,mg/l,,14:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20151201_QC_FR_0.6,Quality Control Sample-Field Replicate,Water,12/1/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-525304716,,,Phosphorus,0.036,mg/l,,11:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-525305188,,,Phosphorus,0.032,mg/l,,11:53.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20150218_SR_KB,Sample-Routine,Water,2/18/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509883141,,,Phosphorus,0.03,mg/l,,14:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20150923_SR_KB_0.5_SR,Sample-Routine,Water,9/23/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-495273595,,,Phosphorus,0.043,mg/l,,03:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20150923_SR_KB_0.5_SR,Sample-Routine,Water,9/23/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-495273154,,,Phosphorus,0.038,mg/l,,03:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20150922_SR_KB_0.5,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-495272830,,,Phosphorus,0.039,mg/l,,03:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-509880947,,,Phosphorus,0.039,mg/l,,11:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20150720_SR_KB,Sample-Routine,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-509881419,,,Phosphorus,0.038,mg/l,,12:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-509883384,,,Phosphorus,0.024,mg/l,,14:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-509883731,,,Phosphorus,0.019,mg/l,,14:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-525305382,,,Phosphorus,0.034,mg/l,,11:59.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2015-09-23-STC-OFF5_phos,Sample-Routine,Water,9/23/15,,1,AMSTSJ;EPABEACH,Ambient St Thomas and St John;EPA Beach,USVIST_WQX-STC-OFF5,STC-OFF5,17.64576,-64.76875,STORET-562966133,,,Phosphorus,<0.05,mg/l,,23:20.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2015-09-23-STC-OFF12_phos,Sample-Routine,Water,9/23/15,,1,AMSTSJ;EPABEACH,Ambient St Thomas and St John;EPA Beach,USVIST_WQX-STC-OFF12,STC-OFF12,17.81274,-64.76621,STORET-562966073,,,Phosphorus,<0.05,mg/l,,23:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-509881140,,,Phosphorus,0.036,mg/l,,11:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20150225_SR_KB,Sample-Routine,Water,2/25/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-509884143,,,Phosphorus,0.024,mg/l,,15:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20150720_SR_KB,Sample-Routine,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-509881383,,,Phosphorus,0.06,mg/l,,12:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20150922_SR_KB_0.5_SR,Sample-Routine,Water,9/22/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-495273090,,,Phosphorus,0.037,mg/l,,03:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-525305252,,,Phosphorus,0.034,mg/l,,11:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-509883748,,,Phosphorus,0.016,mg/l,,14:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-509881076,,,Phosphorus,0.036,mg/l,,11:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20150924_SR_KB_0.5_SR,Sample-Routine,Water,9/24/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-495273463,,,Phosphorus,0.038,mg/l,,03:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-525305629,,,Phosphorus,0.032,mg/l,,12:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-509880818,,,Phosphorus,0.036,mg/l,,11:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-509883629,,,Phosphorus,0.025,mg/l,,14:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20150922_SR_KB_0.5,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-495272975,,,Phosphorus,0.041,mg/l,,03:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20151208_SR_KB_0.5,Sample-Routine,Water,12/8/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-525305009,,,Phosphorus,0.037,mg/l,,11:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20151201_SR_KB_0.5,Sample-Routine,Water,12/1/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-525304720,,,Phosphorus,0.036,mg/l,,11:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20151208_SR_KB_0.5,Sample-Routine,Water,12/8/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-525305025,,,Phosphorus,0.035,mg/l,,11:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20150720_SR_KB,Sample-Routine,Water,7/20/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-509880980,,,Phosphorus,0.034,mg/l,,11:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20150218_SR_KB,Sample-Routine,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-509883986,,,Phosphorus,0.023,mg/l,,15:07.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2015-09-23-STC-OFF10_phos,Sample-Routine,Water,9/23/15,,1,AMSTSJ;EPABEACH,Ambient St Thomas and St John;EPA Beach,USVIST_WQX-STC-OFF10,STC-OFF10,17.70364,-64.5697,STORET-562966103,,,Phosphorus,<0.05,mg/l,,23:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20150721_QC_KB,Quality Control Field Replicate Msr/Obs,Water,7/21/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-509881549,,,Phosphorus,0.037,mg/l,,12:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20150922_SR_KB_0.5_SR,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-495273058,,,Phosphorus,0.035,mg/l,,03:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20150720_SR_KB,Sample-Routine,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-509881615,,,Phosphorus,0.044,mg/l,,12:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20150726_SR_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-509880851,,,Phosphorus,0.036,mg/l,,11:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20150922_SR_KB_0.5,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-495272814,,,Phosphorus,0.039,mg/l,,03:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20150720_QC_KB,Quality Control Field Replicate Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-509881399,,,Phosphorus,0.038,mg/l,,12:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20151208_SR_KB_0.5,Sample-Routine,Water,12/8/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-525304800,,,Phosphorus,0.033,mg/l,,11:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20150218_SR_KB,Sample-Routine,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-509883833,,,Phosphorus,0.04,mg/l,,14:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20150924_QC_KB_0.5_FR,Quality Control Sample-Field Replicate,Water,9/24/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-495273543,,,Phosphorus,0.036,mg/l,,03:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20150721_SR_KB,Sample-Routine,Water,7/21/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-509881467,,,Phosphorus,0.035,mg/l,,12:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-509883663,,,Phosphorus,0.021,mg/l,,14:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20150218_SR_KB,Sample-Routine,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-509883816,,,Phosphorus,0.019,mg/l,,14:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20151208_SR_KB_0.5,Sample-Routine,Water,12/8/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-525305125,,,Phosphorus,0.035,mg/l,,11:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20150218_SR_KB,Sample-Routine,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-509884020,,,Phosphorus,0.022,mg/l,,15:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20150924_SR_KB_0.5_SR,Sample-Routine,Water,9/24/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-495273414,,,Phosphorus,0.037,mg/l,,03:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20151202_QC_FR_0.6,Quality Control Sample-Field Replicate,Water,12/15/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-525305595,,,Phosphorus,0.037,mg/l,,12:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20150218_QC_KB_FR,Quality Control Sample-Field Replicate,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-509883983,,,Phosphorus,0.035,mg/l,,15:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20150923_SR_KB_0.5_SR,Sample-Routine,Water,9/23/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-495273238,,,Phosphorus,0.04,mg/l,,03:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20150226_SR_KB,Sample-Routine,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-509883510,,,Phosphorus,0.016,mg/l,,14:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20150922_SR_KB_0.5_SR,Sample-Routine,Water,9/22/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-495273026,,,Phosphorus,0.035,mg/l,,03:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20150721_QC_KB,Quality Control Field Replicate Msr/Obs,Water,7/21/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-509881548,,,Phosphorus,<0.010,mg/l,,12:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20150726_QC_KB,Sample-Routine,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-509881599,,,Phosphorus,0.037,mg/l,,12:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20150923_SR_KB_0.5_SR,Sample-Routine,Water,9/23/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-495273122,,,Phosphorus,0.037,mg/l,,03:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20151202_SR_KB_0.5,Sample-Routine,Water,12/2/15,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-525305270,,,Phosphorus,0.031,mg/l,,11:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20151208_SR_KB_0.5,Sample-Routine,Water,12/8/15,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-525304768,,,Phosphorus,0.035,mg/l,,11:39.0,STORET
